DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
CYM;BOG;27;1681;7111655
CAN;BOG;34;94;396318
CAN;BOG;3266;5738;24257821
CAN;BOG;17510;3114;13197659
CAN;BOG;2340;657;2784924
CAN;BOG;600;192;791159
CAN;BOG;7625;3642;15473158
CAN;BOG;2000;1011;4257363
CAN;BOG;499;4882;20117773
CAN;BOG;2885;1342;5666298
CAN;BOG;1160;2476;10468418
CAN;BOG;2705;542;2291855
CAN;BOG;6330;4920;20772363
CAN;BOG;335;122;517044
CAN;BOG;297;1173;4958728
CAN;BOG;2310;23401;102652845
CAN;BOG;1870;17831;78218184
CAN;BOG;40;125;516353
CAN;BOG;812;3065;12692241
CAN;BOG;160;808;3365838
CAN;BOG;1190;4342;17939430
CAN;BOG;474;1335;5576620
CAN;BOG;3042;13235;55181589
CAN;BOG;15;240;1052798
CAN;BOG;450;3159;13857415
CAN;BOG;382;2819;12366126
CAN;BOG;16852;117948;517397554
CAN;BOG;36;798;3374165
CAN;BOG;109;2337;10055169
CAN;BOG;38;807;3459323
CAN;BOG;438;14040;59268651
CAN;BOG;614;16071;68152063
CAN;BOG;1;12;53517
CAN;BOG;12;234;962247
CAN;BOG;259;5138;21761622
CAN;BOG;1140;10191;42912636
CAN;BOG;3811;30767;129618866
CAN;BOG;34;280;1136512
CAN;BOG;7;63;266710
CAN;BOG;1;8;34391
CAN;BOG;29;729;3095947
CAN;BOG;64;1361;5607711
CAN;BOG;6;60;252750
CAN;BOG;10;1360;5778640
CAN;BOG;75;1076;4481269
CAN;BOG;40;149;655499
CAN;BOG;43;1949;7939543
CAN;BOG;10;2800;11897200
CAN;BOG;8;1600;6798400
CAN;BOG;164;2372;9890595
CAN;BOG;27;552;2344020
CAN;BOG;36;601;2532824
CAN;BOG;119;2308;9782206
CAN;BOG;282;7934;33631714
CAN;BOG;41;1034;4381572
CAN;BOG;61;771;3266543
CAN;BOG;294;2579;10455052
CAN;BOG;1809;14241;57730812
CAN;BOG;3;27;115933
CAN;BOG;16;448;1898072
CAN;BOG;444;4497;18229759
CAN;BOG;107;1534;6486204
CAN;BOG;8;150;634513
CAN;BOG;30;461;1870405
CAN;BOG;21;362;1532980
CAN;BOG;17430;2912;12249037
CAN;BOG;8400;2054;8624019
CAN;BOG;80054;18805;77488094
CAN;BOG;1814;5388;22118450
CAN;BOG;160;671;2720235
CAN;BOG;160;550;2230136
CAN;BOG;120;551;2232325
CAN;BOG;164;626;2537735
CAN;BOG;1336;5683;23037478
CAN;BOG;300;11700;49498136
CAN;BOG;162;3895;16478226
CAN;BOG;662;2076;8415322
CAN;BOG;495;8539;37455935
CAN;BOG;10240;3642;15409997
CAN;BOG;325;2662;10968060
CAN;BOG;3430;18672;78181944
CAN;BOG;450;750;3187282
CAN;BOG;5216;10505;44642694
CAN;BOG;9294;17711;75267549
CAN;BOG;2173;7537;30608344
CAN;BOG;2165;3493;14760218
CAN;BOG;306;1121;4550404
CAN;BOG;165;8540;35974750
CAN;BOG;3800;6523;27715377
CAN;BOG;6760;2973;12635280
CAN;BOG;2;100;438666
CAN;BOG;2;6658;28178149
CAN;BOG;2;100;405376
CAN;BOG;10000;1600;6975039
CAN;BOG;32225;8700;36469610
CAN;BOG;2200;330;1381713
CAN;BOG;25684;4339;18205972
CAN;BOG;29368;25068;108110310
CAN;BOG;3400;594;2487000
CAN;BOG;17600;2970;12450446
CAN;BOG;1800;555;2352562
CAN;BOG;1460;1475;6252304
CAN;BOG;25;244;1032269
CAN;BOG;984;240;990927
CAN;BOG;67125;10171;44440973
CAN;BOG;113775;15418;66408608
CAN;BOG;2720;5888;25668147
CAN;BOG;11532;70366;299036496
CAN;BOG;8328;2771;11766152
CAN;BOG;10751;1959;7942532
CAN;BOG;90122;12834;54187443
CAN;BOG;163420;20872;88144854
CAN;BOG;35890;8560;36423747
CAN;BOG;64440;12280;51903871
CAN;BOG;7041;3616;15244343
CAN;BOG;4190;798;3373457
CAN;BOG;270;216;913116
CAN;BOG;840;4572;19428552
CAN;BOG;6000;1820;7499528
CAN;BOG;126;198;833317
CAN;BOG;4000;965;4086696
CAN;BOG;525;388;1645971
CAN;BOG;15;68;284344
CAN;BOG;2;7354;30988861
CAN;BOG;16;95;404799
CAN;BOG;528;2680;11395601
CAN;BOG;3200;576;2429598
CAN;BOG;6;1250;5266536
CAN;BOG;605;3195;13231869
CAN;BOG;15198;4552;18494579
CAN;BOG;20800;3048;13285221
CAN;BOG;48600;7165;31235100
CAN;BOG;510;306;1300194
CAN;BOG;5750;1783;7504234
CAN;BOG;840;144;631679
CAN;BOG;7940;884;3876053
CAN;BOG;120;38;168448
CAN;BOG;58;263;1113708
CAN;BOG;147;966;4080419
CAN;BOG;3065;12909;54613791
CAN;BOG;84;874;3685500
CAN;BOG;523;1994;8388920
CAN;BOG;98;368;1555498
CAN;BOG;1217;4035;17042858
CAN;BOG;3000;555;2253761
CAN;BOG;22910;3983;16254422
CAN;BOG;16;96;404541
CAN;BOG;31312;14983;62424435
CAN;BOG;1700;678;2910672
CAN;BOG;8730;1231;5245416
CAN;BOG;16975;2292;9694698
CAN;BOG;960;163;715903
CAN;BOG;17309;5601;23726555
CAN;BOG;1276;627;2640226
CAN;BOG;14433;7860;33168203
CAN;BOG;125;480;1945805
CAN;BOG;540;1593;6564148
CAN;BOG;25;121;512750
CAN;BOG;47109;224057;943978298
CAN;BOG;688;3933;16648829
CAN;BOG;131;822;3471720
CAN;BOG;2741;10603;43188912
CAN;BOG;2;15;63023
CAN;BOG;149;784;3290899
CAN;BOG;94;796;3360689
CAN;BOG;1429;5332;22532048
CAN;BOG;26;104;421267
CAN;BOG;233;1036;4366018
CAN;BOG;1015;7438;31608264
CAN;BOG;1466;51079;214608228
CAN;BOG;80;1480;6098518
CAN;BOG;370;8610;35478538
CAN;BOG;518;3260;13502097
CAN;BOG;343;1639;6835922
CAN;BOG;126;843;3543834
CAN;BOG;28;118;487032
CAN;BOG;1824;5834;24447458
CAN;BOG;16775;7016;29743939
CAN;BOG;597;2539;10791841
CAN;BOG;6;500;2100600
CAN;BOG;119;2296;9695016
CAN;BOG;4;2368;9999809
CAN;BOG;3;6400;27127792
CAN;BOG;29;118;496453
CAN;BOG;1;25;105765
CAN;BOG;1;350000;1418816000
CAN;BOG;1000;611;2589937
CAN;BOG;40;57;243310
CAN;BOG;400;25;104488
CAN;BOG;163656;43835;184916318
CAN;BOG;113500;16280;69103672
CAN;BOG;7020;1778;7801236
CAN;BOG;564;2088;9161452
CAN;BOG;20175;6886;30207637
CAN;BOG;153707;40570;171609755
CAN;BOG;279720;36670;155865968
CAN;BOG;444585;64224;272802978
CAN;BOG;6800;1146;4799402
CAN;BOG;920;259;1096080
CAN;BOG;34950;9688;42281117
CAN;BOG;900;144;609404
CAN;BOG;700;118;499212
CAN;BOG;8550;1470;6220996
CAN;BOG;13100;2319;9810785
CAN;BOG;1657;390;1712684
CAN;BOG;11100;3027;12810173
CAN;BOG;1600;333;1460012
CAN;BOG;7710;1636;6891839
CAN;BOG;2420;952;4174609
CAN;BOG;2660;2209;9342323
CAN;BOG;20650;3308;13996127
CAN;BOG;425;2428;10309126
CAN;BOG;413;2329;9853556
CAN;BOG;49250;13670;56326815
CAN;BOG;78756;12721;54770880
CAN;BOG;103031;16881;70259668
CAN;BOG;120;155;657745
CAN;BOG;27;62;263863
CAN;BOG;6268;7741;32581967
CAN;BOG;24303;8339;36323947
CAN;BOG;84;354;1491225
CAN;BOG;27;8594;36143527
CAN;BOG;211643;62659;265088254
CAN;BOG;2700;513;2079579
CAN;BOG;2700;270;1137772
CAN;BOG;22076;4087;17407858
CAN;BOG;85500;6015;24383366
CAN;BOG;4200;630;2746422
CAN;BOG;6000;1147;5022955
CAN;BOG;44890;7606;32606932
CAN;BOG;3166;6613;29009684
CAN;BOG;185161;63914;272820432
CAN;BOG;6000;549;2226690
CAN;BOG;342;308;1299559
CAN;BOG;130273;129204;560995341
CAN;BOG;50840;21071;85417223
CAN;BOG;642;4390;18235292
CAN;BOG;9;10010;42316174
CAN;BOG;1;240;1014574
CAN;BOG;1;50;219333
CAN;BOG;376;3265;13397768
CAN;BOG;110;3125;12668000
CAN;BOG;1440;4834;20239588
CAN;BOG;1;41980;176902461
CAN;BOG;1;5432;22882300
CAN;BOG;402;3785;16013874
CAN;BOG;248;794;3481253
CAN;BOG;680;3164;13879392
CAN;BOG;368;1464;6422070
CAN;BOG;312;1670;7327477
CAN;BOG;1500;210;915474
CAN;BOG;400;54;224162
CAN;BOG;32500;4648;20260312
CAN;BOG;2675;643;2648528
CAN;BOG;9000;59670;260125397
CAN;BOG;1500;484;1996440
CAN;BOG;300;81;332534
CAN;BOG;11000;2888;12589947
CAN;BOG;7425;1782;7535088
CAN;BOG;1600;252;1100313
CAN;BOG;97600;15714;68501868
CAN;BOG;546;856;3626760
CAN;BOG;700;1547;6557501
CAN;BOG;300;1065;4514375
CAN;BOG;840;118;496435
CAN;BOG;994;1569;6838155
CAN;BOG;11502;12448;52765205
CAN;BOG;41883;9556;40499096
CAN;BOG;6998;3447;14611316
CAN;BOG;15172;3845;16163672
CAN;BOG;69675;9826;41409982
CAN;BOG;135400;20424;86590662
CAN;BOG;20800;10558;44475617
CAN;BOG;13000;1950;8192984
CAN;BOG;15691;11369;47843317
CAN;BOG;85409;26759;114691955
CAN;BOG;5950;3153;13831358
CAN;BOG;10640;4082;17908101
CAN;BOG;4896;783;3311568
CAN;BOG;32100;4305;17871096
CAN;BOG;3022;8590;36690137
CAN;BOG;454;312;1285633
CAN;BOG;200;50;212486
CAN;BOG;550;38;161404
CAN;BOG;550;40;168204
CAN;BOG;120;17;71395
CAN;BOG;1560;438;1780105
CAN;BOG;500;65;283361
CAN;BOG;3400;442;1926855
CAN;BOG;4582;3616;15237294
CAN;BOG;6;54;227554
CAN;BOG;6584;1652;6940928
CAN;BOG;45560;7042;29731326
CAN;BOG;546000;73878;312395608
CAN;BOG;14249;10962;46138847
CAN;BOG;23285;3350;14127488
CAN;BOG;6500;410;1703525
CAN;BOG;25;31;125967
CAN;BOG;2025;1040;4252661
CAN;BOG;2566;10531;44344127
CAN;BOG;99225;15045;63926545
CAN;BOG;1850;514;2136886
CAN;BOG;38;34;139813
CAN;BOG;1000;230;955636
CAN;BOG;27945;6753;28664874
CAN;BOG;1825;2555;10858009
CAN;BOG;1542;2792;11863490
CAN;BOG;6445;12209;51882797
CAN;BOG;375;795;3378519
CAN;BOG;670;2378;10107935
CAN;BOG;631;1242;5276865
CAN;BOG;33160;4642;19728854
CAN;BOG;6050;1270;5399257
CAN;BOG;2480;1042;4426498
CAN;BOG;11205;5278;22428907
CAN;BOG;2109;1593;6753516
CAN;BOG;379;9396;39828235
CAN;BOG;7490;1198;5069963
CAN;BOG;60765;8993;38092302
CAN;BOG;8820;4527;19069988
CAN;BOG;22080;6631;27553069
CAN;BOG;6898;1147;5032376
CAN;BOG;2340;2123;9022327
CAN;BOG;159998;43443;182049070
CAN;BOG;24500;2372;10399854
CAN;BOG;49750;4176;18159803
CAN;BOG;840;185;773759
CAN;BOG;900;264;1150882
CAN;BOG;43980;6128;26245108
CAN;BOG;1800;450;1973997
CAN;BOG;4880;1511;6372985
CAN;BOG;1497;10065;43033945
CAN;BOG;7166;46493;202067144
CAN;BOG;4084;26362;113409685
CAN;BOG;453;1216;5334179
CAN;BOG;3;1;4387
CAN;BOG;8;19;76049
CAN;BOG;266;756;3123242
CAN;BOG;139679;600489;2530886895
CAN;BOG;15;41;179853
CAN;BOG;2;10;41414
CAN;BOG;7675;46325;194811501
CAN;BOG;1918;8314;36403776
CAN;BOG;16062;68653;289242411
CAN;BOG;12;72;291425
CAN;BOG;1474;5265;22817068
CAN;BOG;4032;18378;78699283
CAN;BOG;7843;47255;201608787
CAN;BOG;2;1;4387
CAN;BOG;15;40;175466
CAN;BOG;1255;5560;23016949
CAN;BOG;1008;10248;42847125
CAN;BOG;13364;49006;210334296
CAN;BOG;2166;9036;38983341
CAN;BOG;63548;256410;1111564067
CAN;BOG;558;5916;24977504
CAN;BOG;476;4888;20749639
CAN;BOG;419;3812;16340961
CAN;BOG;2852;24856;106351095
CAN;BOG;19;1820;7731523
CAN;BOG;12300;3452;15046468
CAN;BOG;179158;24320;106022308
CAN;BOG;6400;943;3918939
CAN;BOG;136632;19071;83138640
CAN;BOG;30800;5234;21750583
CAN;BOG;1018;1797;7833755
CAN;BOG;30800;3942;16380435
CAN;BOG;3671;3850;15916858
CAN;BOG;20180;5131;21198133
CAN;BOG;6932;7109;29430653
CAN;BOG;745005;185070;785513199
CAN;BOG;32245;4192;18273951
CAN;BOG;9303;14215;60405734
CAN;BOG;113900;16820;73326416
CAN;BOG;27835;72650;308653930
CAN;BOG;41039;72358;307176374
CAN;BOG;10449;31445;133561616
CAN;BOG;9677;53224;226184440
CAN;BOG;975;2984;12601211
CAN;BOG;974;2309;9811473
CAN;BOG;335190;49874;211789870
CAN;BOG;799;176;747014
CAN;BOG;313153;752355;3195943199
CAN;BOG;1086;14484;61146011
CAN;BOG;7232;2278;9655083
CAN;BOG;270;1012;4272047
CAN;BOG;201815;51553;216670258
CAN;BOG;436524;60056;254020009
CAN;BOG;863315;116543;494276920
CAN;BOG;3600;2280;9604500
CAN;BOG;19260;3229;13566740
CAN;BOG;167940;37735;158764638
CAN;BOG;57831;54148;227802365
CAN;BOG;391100;29579;128944992
CAN;BOG;238806;49953;208016610
CAN;BOG;17750;1462;6167499
CAN;BOG;269260;25478;106757258
CAN;BOG;312;75;318396
CAN;BOG;780;218;925255
CAN;BOG;124105;19356;81783559
CAN;BOG;150;38;157557
CAN;BOG;59966;64528;270192630
CAN;BOG;9677;56920;242975137
CAN;BOG;77;447;1959082
CAN;BOG;113228;636078;2645452307
CAN;BOG;3442;22958;94118645
CAN;BOG;3321;20095;82582751
CAN;BOG;438;2686;11060267
CAN;BOG;1307;8632;34993840
CAN;BOG;5320;33991;140450188
CAN;BOG;1319;8214;34016339
CAN;BOG;70;595;2610063
CAN;BOG;210;760;3334739
CAN;BOG;322;1037;4547650
CAN;BOG;4403;13708;59710722
CAN;BOG;21532;2871;12200749
CAN;BOG;289;5498;23265763
CAN;BOG;1184;1055752;4565714210
CAN;BOG;1923;6419;27051159
CAN;BOG;2114;5236;22106863
CAN;BOG;3795;15020;63776491
CAN;BOG;5174;20416;86812795
CAN;BOG;450210;8463;35767010
CAN;BOG;72;1905;8002948
COL;BOG;71;1380;5834507
COL;BOG;90;1213;5120635
COL;BOG;344;7317;31034778
COL;BOG;518;9328;39634672
COL;BOG;18;919;3900469
COL;BOG;63;2799;11894311
COL;BOG;31;1159;5086025
COL;BOG;15;195;825313
COL;BOG;50;639;2702613
COL;BOG;100;453;1914204
COL;BOG;110;1622;6857968
COL;BOG;370;2047;8653806
COL;BOG;245;967;4088478
COL;BOG;20;98;412509
COL;BOG;259;1138;4811742
COL;BOG;1710;4519;19101546
COL;BOG;86;1709;7206226
COL;BOG;141;3458;14600832
COL;BOG;42;737;3115324
COL;BOG;257;9206;38931102
COL;BOG;11;287;1214276
COL;BOG;23;100;415660
COL;BOG;250;4688;19760308
COL;BOG;398;5343;22497259
COL;BOG;53;486;2039326
COL;BOG;639;17017;71635690
COL;BOG;353;6770;28560266
COL;BOG;394;8856;37436444
COL;BOG;30;219;928441
COL;BOG;10;487;2059419
COL;BOG;258;3264;13728589
COL;BOG;25;174;735492
COL;BOG;9;237;1002189
COL;BOG;69;2732;11546484
COL;BOG;171;2275;9537609
COL;BOG;14;63;259808
COL;BOG;12;58;245164
COL;BOG;66;448;1882642
COL;BOG;45;1177;5014876
COL;BOG;118;1000;4184307
COL;BOG;3966;10650;44996760
COL;BOG;14;63;259808
COL;BOG;5;241;1021523
COL;BOG;54;957;3974948
COL;BOG;18;1038;4401212
COL;BOG;1;84;341327
COL;BOG;18;253;1027263
COL;BOG;17;758;3074412
COL;BOG;116;5850;24449047
COL;BOG;35;1100;4614773
COL;BOG;18;284;1202678
COL;BOG;6;1432;5949459
COL;BOG;105;2922;12307106
COL;BOG;2;28;113140
COL;BOG;16;263;1111466
COL;BOG;15;489;1981154
COL;BOG;5;49;199404
COL;BOG;6;113;476028
COL;BOG;3;251;1065139
COL;BOG;1;14;55091
COL;BOG;34;426;1801545
COL;BOG;373;11378;48091650
COL;BOG;139;1389;5928220
COL;BOG;220;1063;4416577
COL;BOG;89;1696;7178157
COL;BOG;424;10692;45101059
COL;BOG;223;14278;59712370
COL;BOG;564;4142;17330482
COL;BOG;2;127;512922
COL;BOG;1;13;51037
COL;BOG;449;10032;42394374
COL;BOG;88;869;3674666
COL;BOG;42;2593;10819113
COL;BOG;1;29;118937
COL;BOG;50;1522;6379337
COL;BOG;11;138;582873
COL;BOG;16;260;1095366
COL;BOG;564;3222;13715474
COL;BOG;4;113;456453
COL;BOG;45;2613;10900402
COL;BOG;679;16794;71062032
COL;BOG;26;290;1220890
COL;BOG;2008;24781;104556639
COL;BOG;894;18102;75672195
COL;BOG;424;3291;13987978
COL;BOG;105;6855;29000705
COL;BOG;179;4930;20857965
COL;BOG;25;636;2661701
COL;BOG;1052;16257;68201485
COL;BOG;2;35;147210
COL;BOG;106;1854;7789144
COL;BOG;5;89;375308
COL;BOG;70;582;2471151
COL;BOG;66;2224;9429577
COL;BOG;1163;24114;102056880
COL;BOG;29;470;1972118
COL;BOG;571;12542;53144200
COL;BOG;119;2908;12416490
COL;BOG;18;328;1389051
COL;BOG;133;1311;5583127
COL;BOG;26;334;1411416
COL;BOG;643;8157;34752793
COL;BOG;2;6;23593
COL;BOG;6;31;129883
COL;BOG;90;624;2592683
COL;BOG;90;396;1645356
COL;BOG;90;10597;44029276
COL;BOG;270;3974;16511732
COL;BOG;90;1386;5758747
COL;BOG;180;660;2742260
COL;BOG;90;528;2193808
COL;BOG;58;2262;9588448
COL;BOG;539;10038;41238606
COL;BOG;1144;21524;87251509
COL;BOG;195;2196;8901773
COL;BOG;114;3869;15684200
COL;BOG;37;473;1920529
COL;BOG;65;1083;4606502
COL;BOG;407;7533;31432975
COL;BOG;725;6475;27475236
COL;BOG;116;1062;4509671
COL;BOG;7;229;968125
COL;BOG;36;186;789339
COL;BOG;143;3984;17476059
COL;BOG;333;3501;14217006
COL;BOG;72;820;3330490
COL;BOG;5;176;716412
COL;BOG;14;121;491685
COL;BOG;653;10454;45857705
COL;BOG;1719;29398;128959689
COG;BOG;28;6500;27498964
KOR;BOG;28290;19732;82817282
KOR;BOG;303;2700;11843982
KOR;BOG;29820;18476;78265976
KOR;BOG;1607;15717;66529937
KOR;BOG;820;95;399370
KOR;BOG;1110;763;3345706
KOR;BOG;24400;17892;75706730
KOR;BOG;95;1125;4904325
KOR;BOG;1140;25928;110248190
KOR;BOG;60;1;2550
KOR;BOG;55590;36992;156769907
KOR;BOG;6680;4079;17269655
KOR;BOG;60;1;2550
KOR;BOG;482;16277;67409269
KOR;BOG;7;226;937247
KOR;BOG;55;2105;8718746
KOR;BOG;86;3597;14895481
KOR;BOG;27;806;3339732
KOR;BOG;1;10;41331
KOR;BOG;13;261;1081907
KOR;BOG;15;462;1915204
KOR;BOG;32;1012;4191376
KOR;BOG;1;9;35409
KOR;BOG;1;1;4141
KOR;BOG;22;572;2430834
KOR;BOG;7320;2870;12590592
KOR;BOG;1800;288;1205859
KOR;BOG;162600;29211;125074957
KOR;BOG;20920;9237;38935839
KOR;BOG;95;1188;4920019
KOR;BOG;36300;12664;55096736
KOR;BOG;35200;5987;24322288
KOR;BOG;102700;19771;83685027
KOR;BOG;33465;13873;59048830
KOR;BOG;18000;3024;12738600
KOR;BOG;87300;16509;69648137
KOR;BOG;9220;1930;8130125
KOR;BOG;480;408;1718700
KOR;BOG;7620;3272;14350958
KOR;BOG;27300;5187;22612208
KOR;BOG;5980;1380;6055345
KOR;BOG;9650;3840;15901020
KOR;BOG;17100;3249;13455506
KOR;BOG;8960;2851;11808045
KOR;BOG;120;624;2584252
KOR;BOG;11622;5819;24668671
KOR;BOG;13600;5288;21436283
KOR;BOG;7800;1560;6571500
KOR;BOG;1050;16865;73982776
KOR;BOG;28;90;393045
KOR;BOG;620;68;286747
KOR;BOG;1;1000;4386660
KOR;BOG;45640;19625;86060277
KOR;BOG;33900;6441;28078895
KOR;BOG;53700;10203;44478958
KOR;BOG;4520;1124;4930606
KOR;BOG;10040;4802;20315389
KOR;BOG;1100;7656;32531406
KOR;BOG;9450;3419;14895060
KOR;BOG;55200;10707;45428942
KOR;BOG;15696;6076;25817386
KOR;BOG;96600;17556;74655076
KOR;BOG;440;92;405327
KOR;BOG;3930;2262;9528801
KOR;BOG;60;1;2550
KOR;BOG;8;8;33405
KOR;BOG;970;970;4082394
KOR;BOG;76;76;323366
KOR;BOG;8;8;34875
KOR;BOG;283;283;1191264
KOR;BOG;526;526;2212917
KOR;BOG;1;1;4061
KOR;BOG;49850;19803;82189110
KOR;BOG;228600;43320;179406748
KOR;BOG;800;290;1232210
KOR;BOG;4500;852;3620148
KOR;BOG;400;136;596586
KOR;BOG;700;133;539150
KOR;BOG;8400;1656;7013519
KOR;BOG;600;120;526399
KOR;BOG;300;5031;20903503
KOR;BOG;5400;826;3355058
KOR;BOG;83900;12999;53768879
KOR;BOG;600;179;753458
KOR;BOG;31245;7499;31667949
KOR;BOG;5830;937;3979051
KOR;BOG;329516;53813;228053894
KOR;BOG;126;222;936135
KOR;BOG;16470;2943;12602478
KOR;BOG;1100;308;1300188
KOR;BOG;131345;30601;129585517
KOR;BOG;20300;3634;15351007
KOR;BOG;72600;12957;54495336
KOR;BOG;3968;816;3454276
KOR;BOG;4630;1337;5661899
KOR;BOG;400;96;395580
KOR;BOG;186;2410;10122478
KOR;BOG;300;3;12696
KOR;BOG;600;6;25360
KOR;BOG;15600;2387;9835096
KOR;BOG;33150;8277;34946835
KOR;BOG;8280;1508;6383610
KOR;BOG;253260;41022;173724916
KOR;BOG;3000;510;2155448
KOR;BOG;52435;20267;84432620
KOR;BOG;4080;734;3113011
KOR;BOG;29020;5224;21875902
KOR;BOG;170;2;7223
KOR;BOG;400;4;16955
KOR;BOG;4;2;9475
KOR;BOG;1500;20388;84011201
KOR;BOG;26180;6545;27630170
KOR;BOG;8540;1617;6853698
KOR;BOG;497175;91038;385143676
KOR;BOG;360;155;653580
KOR;BOG;104175;22388;94684726
KOR;BOG;18465;3363;14197154
KOR;BOG;12150;2066;8731674
KOR;BOG;1100;264;1121736
KOR;BOG;90500;17045;72110747
KOR;BOG;2240;742;3084627
KOR;BOG;24300;5386;22735999
KOR;BOG;23380;4081;17227493
KOR;BOG;19040;3427;14564606
KOR;BOG;200;2;8504
KOR;BOG;300;3;12756
KOR;BOG;500;9038;38308692
KOR;BOG;840;4833;19916687
KOR;BOG;78;4506;18989582
CIV;BOG;2;34;146421
CIV;BOG;1;163;691950
CIV;BOG;1;1931;7997930
CIV;BOG;1;596;2534104
CIV;BOG;1;702;2984200
CIV;BOG;1;28;120629
CIV;BOG;2;3;11047
CIV;BOG;2;154;653964
CIV;BOG;2;999;4243731
CIV;BOG;1;210;893820
CRI;BOG;2724;4960;20337752
CRI;BOG;356;667;2740801
CRI;BOG;140;296;1201194
CRI;BOG;266;1955;8287376
CRI;BOG;796;6777;28726008
CRI;BOG;224;1734;7349149
CRI;BOG;3913;26418;111983126
CRI;BOG;94;654;2773225
CRI;BOG;1242;10837;45936926
CRI;BOG;216;1670;7077523
CRI;BOG;2;44;181307
CRI;BOG;28;589;2465470
CRI;BOG;3;94;385690
CRI;BOG;9;141;581007
CRI;BOG;25;161;663420
CRI;BOG;18;304;1252668
CRI;BOG;6;123;500457
CRI;BOG;350;156;635520
CRI;BOG;12;279;1186236
CRI;BOG;11;347;1471594
CRI;BOG;29;1412;6001191
CRI;BOG;1;14;61194
CRI;BOG;7;103;453186
CRI;BOG;258;3912;17136758
CRI;BOG;2;174;718636
CRI;BOG;183;2708;11880918
CRI;BOG;844;10537;45364217
CRI;BOG;19;205;863706
CRI;BOG;855;8149;35745708
CRI;BOG;17;179;753232
CRI;BOG;2;12;51500
CRI;BOG;42;264;1103696
CRI;BOG;13;79;321212
CRI;BOG;54;462;1876306
CRI;BOG;7;149;604698
CRI;BOG;6723;45284;192412311
CRI;BOG;55;1969;8351954
CRI;BOG;2;18;76622
CRI;BOG;324;10359;42292068
CRI;BOG;238;2134;8992223
CRI;BOG;13935;23426;97015358
CRI;BOG;4;44;178677
CRI;BOG;42;1258;5108402
CRI;BOG;39;1465;5949035
CRI;BOG;60;2856;11768491
CRI;BOG;2;174;718636
CRI;BOG;27;1498;6083651
CRI;BOG;27;1009;4098596
CRI;BOG;78;2844;11714064
CRI;BOG;4049;68035;298372762
CRI;BOG;271;6993;29408831
CRI;BOG;49;1415;5745587
CRI;BOG;3141;32182;137005301
CRI;BOG;1764;17972;77641298
CRI;BOG;28;1038;4213720
CRI;BOG;2;125;514253
CRI;BOG;28;1129;4650532
CRI;BOG;15;290;1179265
CRI;BOG;55;1544;6269759
CRI;BOG;10;213;864713
CRI;BOG;15;671;2765760
CRI;BOG;30;1273;5170574
CRI;BOG;158;4853;19998605
CRI;BOG;62;2632;10687536
CRI;BOG;77;1312;5327240
CRI;BOG;11;595;2452593
CRI;BOG;2;16;64973
CRI;BOG;7;111;457389
CRI;BOG;13;398;1616698
CRI;BOG;9;241;978741
CRI;BOG;6;154;625896
CRI;BOG;23;389;1578445
CRI;BOG;93;2563;11243010
CRI;BOG;4000;4151;16827158
CRI;BOG;1;0;203
CRI;BOG;13543;44450;188867710
CRI;BOG;1517;3440;14478416
CRI;BOG;7346;18450;75857749
CRI;BOG;16;36;147408
CRI;BOG;593;1827;7458880
CRI;BOG;45;137;578849
CRI;BOG;2112;5128;21122432
CRI;BOG;6;15;61305
CRI;BOG;28;79;321374
CRI;BOG;64;172;711243
CRI;BOG;663;1929;8032425
CRI;BOG;169;480;1959342
CRI;BOG;353;963;4002009
CRI;BOG;57;193;815834
CRI;BOG;302;1449;5997303
CRI;BOG;297;5715;23861544
CRI;BOG;62;574;2361251
CRI;BOG;668;6214;25834177
CRI;BOG;353;4807;19921285
CRI;BOG;1191;14836;61403874
CRI;BOG;8437;14655;60637188
CRI;BOG;7469;13949;57659851
CRI;BOG;256;1096;4550290
CRI;BOG;588;1876;7793338
CRI;BOG;3635;7498;31136477
CRI;BOG;36;60;250600
CRI;BOG;339;319;1323602
CRI;BOG;3008;19876;82515488
CRI;BOG;1484;10711;44628429
CRI;BOG;1201;9346;38543333
CRI;BOG;599;7495;30436043
CRI;BOG;151;171;705291
CRI;BOG;180;1068;4477213
CRI;BOG;187;804;3263608
CRI;BOG;902;2534;10509009
CRI;BOG;4505;1667;6757010
CRI;BOG;50;83;349613
CRI;BOG;5708;13346;55253293
CRI;BOG;1568;4496;18572030
CRI;BOG;1382;4531;18860428
CRI;BOG;783;2658;11009674
CRI;BOG;464;22504;94224473
CRI;BOG;9000;24780;104623390
CRI;BOG;70120;17468;73252750
CRI;BOG;37;3036;13317900
CRI;BOG;260;517;2269658
CRI;BOG;10;0;1246
CRI;BOG;10;18;74789
CRI;BOG;145;2636;10706135
CRI;BOG;272;320;1374619
CRI;BOG;10;4;14958
CRI;BOG;10;75;311620
CRI;BOG;446;6693;29359915
CRI;BOG;100000;2650;11624649
CRI;BOG;240;180;751648
CRI;BOG;785;2313;10044608
CRI;BOG;5;5;21194
CRI;BOG;37;28;119288
CRI;BOG;1159;18385;77721622
CRI;BOG;7;3;11869
CRI;BOG;83;95;402743
CRI;BOG;1615;21263;89885979
CRI;BOG;326;936;4018342
CRI;BOG;90;200;871879
CRI;BOG;3700;21275;86243744
CRI;BOG;129;381;1668804
CRI;BOG;66;4350;18389146
